('packaged fruit/vegetables', 'finished products'), 2
('yogurt', 'finished products'), 9
('specialty cheese', 'ice cream'), 3
('specialty cheese', 'bottled beer'), 5
('ice cream', 'root vegetables'), 29
('ice cream', 'specialty cheese'), 3
('ice cream', 'soda'), 60
('ice cream', 'bottled beer'), 18
('soda', 'ice cream'), 60
('bottled beer', 'specialty cheese'), 5
('bottled beer', 'ice cream'), 18
('tea', 'chocolate marshmallow'), 1
('chocolate marshmallow', 'tea'), 1
('ham', 'turkey'), 5
('ham', 'potted plants'), 8
('turkey', 'ham'), 5
('turkey', 'whole milk'), 36
('turkey', 'potted plants'), 4
('other vegetables', 'potted plants'), 43
('whole milk', 'turkey'), 36
('potted plants', 'ham'), 8
('potted plants', 'turkey'), 4
('potted plants', 'other vegetables'), 43
('ham', 'liquor (appetizer)'), 2
('ham', 'seasonal products'), 5
('chicken', 'berries'), 31
('chicken', 'cake bar'), 8
('chicken', 'skin care'), 6
('berries', 'chicken'), 31
('berries', 'frozen vegetables'), 25
('berries', 'skin care'), 3
('onions', 'cake bar'), 6
('onions', 'skin care'), 4
('yogurt', 'cake bar'), 24
('frozen vegetables', 'berries'), 25
('frozen vegetables', 'cake bar'), 11
('margarine', 'liquor (appetizer)'), 4
('margarine', 'seasonal products'), 9
('liquor (appetizer)', 'ham'), 2
('liquor (appetizer)', 'margarine'), 4
('liquor (appetizer)', 'seasonal products'), 2
('cake bar', 'chicken'), 8
('cake bar', 'onions'), 6
('cake bar', 'yogurt'), 24
('cake bar', 'frozen vegetables'), 11
('cake bar', 'skin care'), 3
('candy', 'seasonal products'), 11
('seasonal products', 'ham'), 5
('seasonal products', 'margarine'), 9
('seasonal products', 'liquor (appetizer)'), 2
('seasonal products', 'candy'), 11
('skin care', 'chicken'), 6
('skin care', 'berries'), 3
('skin care', 'onions'), 4
('skin care', 'cake bar'), 3
('packaged fruit/vegetables', 'long life bakery product'), 5
('long life bakery product', 'packaged fruit/vegetables'), 5
('chicken', 'coffee'), 38
('UHT-milk', 'house keeping products'), 6
('coffee', 'chicken'), 38
('house keeping products', 'UHT-milk'), 6
('hamburger meat', 'brown bread'), 32
('domestic eggs', 'flower (seeds)'), 10
('brown bread', 'hamburger meat'), 32
('bottled water', 'flower (seeds)'), 15
('flower (seeds)', 'domestic eggs'), 10
('flower (seeds)', 'bottled water'), 15
('chicken', 'grapes'), 17
('grapes', 'chicken'), 17
('whipped/sour cream', 'mayonnaise'), 15
('mayonnaise', 'whipped/sour cream'), 15
('tropical fruit', 'female sanitary products'), 8
('rolls/buns', 'canned fruit'), 6
('margarine', 'canned fruit'), 5
('margarine', 'female sanitary products'), 8
('canned fruit', 'rolls/buns'), 6
('canned fruit', 'margarine'), 5
('canned fruit', 'soda'), 6
('canned fruit', 'candy'), 2
('canned fruit', 'female sanitary products'), 1
('canned fruit', 'shopping bags'), 8
('soda', 'canned fruit'), 6
('misc. beverages', 'female sanitary products'), 4
('misc. beverages', 'shopping bags'), 42
('candy', 'canned fruit'), 2
('candy', 'female sanitary products'), 1
('female sanitary products', 'tropical fruit'), 8
('female sanitary products', 'margarine'), 8
('female sanitary products', 'canned fruit'), 1
('female sanitary products', 'misc. beverages'), 4
('female sanitary products', 'candy'), 1
('shopping bags', 'canned fruit'), 8
('shopping bags', 'misc. beverages'), 42
('sausage', 'berries'), 49
('berries', 'sausage'), 49
('butter', 'cat food'), 24
('cat food', 'butter'), 24
('packaged fruit/vegetables', 'soups'), 3
('packaged fruit/vegetables', 'baking powder'), 3
('frozen vegetables', 'soups'), 11
('soups', 'packaged fruit/vegetables'), 3
('soups', 'frozen vegetables'), 11
('soups', 'baking powder'), 4
('soups', 'detergent'), 4
('baking powder', 'packaged fruit/vegetables'), 3
('baking powder', 'soups'), 4
('baking powder', 'detergent'), 8
('detergent', 'soups'), 4
('detergent', 'baking powder'), 8
('frankfurter', 'beverages'), 14
('pork', 'waffles'), 34
('beverages', 'frankfurter'), 14
('beverages', 'frozen meals'), 11
('frozen meals', 'beverages'), 11
('waffles', 'pork'), 34
('frozen fish', 'margarine'), 21
('frozen fish', 'specialty bar'), 4
('margarine', 'frozen fish'), 21
('specialty bar', 'frozen fish'), 4
('frozen vegetables', 'pastry'), 47
('pastry', 'frozen vegetables'), 47
('fish', 'whole milk'), 9
('fish', 'butter'), 2
('fish', 'curd'), 3
('fish', 'whipped/sour cream'), 3
('fish', 'flour'), 1
('fish', 'sugar'), 2
('whole milk', 'fish'), 9
('butter', 'fish'), 2
('curd', 'fish'), 3
('whipped/sour cream', 'fish'), 3
('flour', 'fish'), 1
('flour', 'sugar'), 49
('sugar', 'fish'), 2
('sugar', 'flour'), 49
('root vegetables', 'potted plants'), 22
('potted plants', 'root vegetables'), 22
('herbs', 'female sanitary products'), 1
('herbs', 'shopping bags'), 23
('other vegetables', 'female sanitary products'), 14
('whole milk', 'female sanitary products'), 20
('female sanitary products', 'herbs'), 1
('female sanitary products', 'other vegetables'), 14
('female sanitary products', 'whole milk'), 20
('shopping bags', 'herbs'), 23
('dessert', 'rice'), 7
('rice', 'dessert'), 7
('tropical fruit', 'organic products'), 6
('curd', 'organic products'), 2
('organic products', 'tropical fruit'), 6
('organic products', 'curd'), 2
('soft cheese', 'hard cheese'), 16
('soft cheese', 'candles'), 5
('hard cheese', 'soft cheese'), 16
('hard cheese', 'coffee'), 18
('hard cheese', 'candles'), 5
('coffee', 'hard cheese'), 18
('candles', 'soft cheese'), 5
('candles', 'hard cheese'), 5
('chicken', 'white bread'), 25
('white bread', 'chicken'), 25
('grapes', 'oil'), 15
('grapes', 'candles'), 3
('grapes', 'newspapers'), 19
('pastry', 'oil'), 30
('oil', 'grapes'), 15
('oil', 'pastry'), 30
('candles', 'grapes'), 3
('candles', 'newspapers'), 7
('newspapers', 'grapes'), 19
('newspapers', 'candles'), 7
('meat', 'soft cheese'), 12
('meat', 'fruit/vegetable juice'), 30
('whipped/sour cream', 'potted plants'), 19
('soft cheese', 'meat'), 12
('margarine', 'potted plants'), 16
('fruit/vegetable juice', 'meat'), 30
('potted plants', 'whipped/sour cream'), 19
('potted plants', 'margarine'), 16
('citrus fruit', 'potted plants'), 21
('herbs', 'bottled beer'), 19
('bottled beer', 'herbs'), 19
('potted plants', 'citrus fruit'), 21
('meat', 'napkins'), 24
('beverages', 'napkins'), 12
('beverages', 'newspapers'), 24
('margarine', 'chocolate'), 31
('chocolate', 'margarine'), 31
('napkins', 'meat'), 24
('napkins', 'beverages'), 12
('newspapers', 'beverages'), 24
('turkey', 'bottled beer'), 6
('bottled beer', 'turkey'), 6
('citrus fruit', 'dog food'), 14
('onions', 'mustard'), 13
('curd', 'dog food'), 7
('rolls/buns', 'dog food'), 13
('mustard', 'onions'), 13
('dog food', 'citrus fruit'), 14
('dog food', 'curd'), 7
('dog food', 'rolls/buns'), 13
('dog food', 'canned beer'), 8
('canned beer', 'dog food'), 8
('packaged fruit/vegetables', 'pastry'), 17
('pastry', 'packaged fruit/vegetables'), 17
('nuts/prunes', 'whole milk'), 12
('nuts/prunes', 'semi-finished bread'), 2
('nuts/prunes', 'jam'), 1
('nuts/prunes', 'soda'), 8
('nuts/prunes', 'potted plants'), 1
('nuts/prunes', 'shopping bags'), 5
('whole milk', 'nuts/prunes'), 12
('whole milk', 'jam'), 29
('semi-finished bread', 'nuts/prunes'), 2
('semi-finished bread', 'jam'), 2
('semi-finished bread', 'soda'), 40
('jam', 'nuts/prunes'), 1
('jam', 'whole milk'), 29
('jam', 'semi-finished bread'), 2
('jam', 'soda'), 13
('jam', 'potted plants'), 5
('jam', 'shopping bags'), 7
('soda', 'nuts/prunes'), 8
('soda', 'semi-finished bread'), 40
('soda', 'jam'), 13
('soda', 'potted plants'), 27
('potted plants', 'nuts/prunes'), 1
('potted plants', 'jam'), 5
('potted plants', 'soda'), 27
('potted plants', 'shopping bags'), 18
('shopping bags', 'nuts/prunes'), 5
('shopping bags', 'jam'), 7
('shopping bags', 'potted plants'), 18
('other vegetables', 'sparkling wine'), 15
('butter', 'sparkling wine'), 5
('whipped/sour cream', 'sparkling wine'), 5
('whipped/sour cream', 'dishes'), 18
('flour', 'soda'), 28
('flour', 'sparkling wine'), 1
('sugar', 'sparkling wine'), 1
('sugar', 'dishes'), 11
('soda', 'flour'), 28
('soda', 'sparkling wine'), 9
('sparkling wine', 'other vegetables'), 15
('sparkling wine', 'butter'), 5
('sparkling wine', 'whipped/sour cream'), 5
('sparkling wine', 'flour'), 1
('sparkling wine', 'sugar'), 1
('sparkling wine', 'soda'), 9
('sparkling wine', 'dishes'), 1
('dishes', 'whipped/sour cream'), 18
('dishes', 'sugar'), 11
('dishes', 'sparkling wine'), 1
('fish', 'red/blush wine'), 2
('berries', 'white wine'), 6
('dessert', 'white wine'), 7
('spread cheese', 'coffee'), 9
('spread cheese', 'white wine'), 4
('coffee', 'spread cheese'), 9
('coffee', 'white wine'), 7
('white wine', 'berries'), 6
('white wine', 'dessert'), 7
('white wine', 'spread cheese'), 4
('white wine', 'coffee'), 7
('red/blush wine', 'fish'), 2
('whole milk', 'instant coffee'), 22
('curd', 'instant coffee'), 7
('sugar', 'instant coffee'), 4
('instant coffee', 'whole milk'), 22
('instant coffee', 'curd'), 7
('instant coffee', 'sugar'), 4
('berries', 'sliced cheese'), 15
('berries', 'hard cheese'), 15
('yogurt', 'specialty chocolate'), 47
('sliced cheese', 'berries'), 15
('sliced cheese', 'hard cheese'), 20
('sliced cheese', 'specialty chocolate'), 9
('sliced cheese', 'napkins'), 30
('hard cheese', 'berries'), 15
('hard cheese', 'sliced cheese'), 20
('hard cheese', 'specialty chocolate'), 12
('specialty chocolate', 'yogurt'), 47
('specialty chocolate', 'sliced cheese'), 9
('specialty chocolate', 'hard cheese'), 12
('specialty chocolate', 'napkins'), 24
('napkins', 'sliced cheese'), 30
('napkins', 'specialty chocolate'), 24
('sausage', 'artif. sweetener'), 3
('other vegetables', 'ready soups'), 6
('frozen fish', 'semi-finished bread'), 3
('frozen fish', 'ready soups'), 1
('rolls/buns', 'ready soups'), 9
('semi-finished bread', 'frozen fish'), 3
('artif. sweetener', 'sausage'), 3
('artif. sweetener', 'bottled water'), 7
('artif. sweetener', 'hygiene articles'), 3
('artif. sweetener', 'newspapers'), 5
('ready soups', 'other vegetables'), 6
('ready soups', 'frozen fish'), 1
('ready soups', 'rolls/buns'), 9
('bottled water', 'artif. sweetener'), 7
('hygiene articles', 'artif. sweetener'), 3
('newspapers', 'artif. sweetener'), 5
('meat', 'waffles'), 11
('cream cheese', 'dishes'), 15
('waffles', 'meat'), 11
('dishes', 'cream cheese'), 15
('pip fruit', 'packaged fruit/vegetables'), 9
('pip fruit', 'abrasive cleaner'), 4
('root vegetables', 'rum'), 7
('packaged fruit/vegetables', 'pip fruit'), 9
('packaged fruit/vegetables', 'abrasive cleaner'), 1
('sugar', 'rum'), 2
('rum', 'root vegetables'), 7
('rum', 'sugar'), 2
('long life bakery product', 'abrasive cleaner'), 3
('abrasive cleaner', 'pip fruit'), 4
('abrasive cleaner', 'packaged fruit/vegetables'), 1
('abrasive cleaner', 'long life bakery product'), 3
('whole milk', 'organic products'), 4
('whipped/sour cream', 'organic products'), 2
('organic products', 'whole milk'), 4
('organic products', 'whipped/sour cream'), 2
('organic products', 'shopping bags'), 4
('shopping bags', 'organic products'), 4
('chicken', 'spread cheese'), 7
('chicken', 'Instant food products'), 4
('pork', 'spread cheese'), 13
('pork', 'Instant food products'), 10
('hamburger meat', 'nuts/prunes'), 1
('hamburger meat', 'frozen potato products'), 6
('pip fruit', 'spread cheese'), 13
('pip fruit', 'Instant food products'), 10
('nuts/prunes', 'hamburger meat'), 1
('nuts/prunes', 'root vegetables'), 6
('nuts/prunes', 'other vegetables'), 9
('nuts/prunes', 'frozen potato products'), 1
('nuts/prunes', 'brown bread'), 2
('root vegetables', 'nuts/prunes'), 6
('root vegetables', 'frozen potato products'), 15
('other vegetables', 'nuts/prunes'), 9
('spread cheese', 'chicken'), 7
('spread cheese', 'pork'), 13
('spread cheese', 'pip fruit'), 13
('spread cheese', 'Instant food products'), 3
('frozen potato products', 'hamburger meat'), 6
('frozen potato products', 'nuts/prunes'), 1
('frozen potato products', 'root vegetables'), 15
('frozen potato products', 'brown bread'), 6
('frozen potato products', 'shopping bags'), 8
('brown bread', 'nuts/prunes'), 2
('brown bread', 'frozen potato products'), 6
('Instant food products', 'chicken'), 4
('Instant food products', 'pork'), 10
('Instant food products', 'pip fruit'), 10
('Instant food products', 'spread cheese'), 3
('shopping bags', 'frozen potato products'), 8
('herbs', 'brown bread'), 15
('brown bread', 'herbs'), 15
('sausage', 'packaged fruit/vegetables'), 18
('packaged fruit/vegetables', 'sausage'), 18
('packaged fruit/vegetables', 'sliced cheese'), 6
('sliced cheese', 'packaged fruit/vegetables'), 6
('pet care', 'instant coffee'), 3
('instant coffee', 'pet care'), 3
('chicken', 'beverages'), 14
('berries', 'beverages'), 12
('beverages', 'chicken'), 14
('beverages', 'berries'), 12
('beverages', 'abrasive cleaner'), 1
('abrasive cleaner', 'beverages'), 1
('UHT-milk', 'dishes'), 6
('dishes', 'UHT-milk'), 6
('root vegetables', 'dog food'), 14
('white bread', 'brandy'), 3
('brown bread', 'sweet spreads'), 11
('brown bread', 'dog food'), 10
('sweet spreads', 'brown bread'), 11
('sweet spreads', 'dog food'), 2
('dog food', 'root vegetables'), 14
('dog food', 'brown bread'), 10
('dog food', 'sweet spreads'), 2
('brandy', 'white bread'), 3
('sausage', 'specialty chocolate'), 24
('specialty chocolate', 'sausage'), 24
('sausage', 'baking powder'), 24
('berries', 'baking powder'), 10
('sliced cheese', 'baking powder'), 9
('pastry', 'baking powder'), 16
('baking powder', 'sausage'), 24
('baking powder', 'berries'), 10
('baking powder', 'sliced cheese'), 9
('baking powder', 'pastry'), 16
('beef', 'cream cheese'), 37
('cream cheese', 'beef'), 37
('beverages', 'coffee'), 8
('coffee', 'beverages'), 8
('beverages', 'oil'), 5
('flour', 'chocolate'), 18
('oil', 'beverages'), 5
('chocolate', 'flour'), 18
('grapes', 'white bread'), 10
('white bread', 'grapes'), 10
('hamburger meat', 'bathroom cleaner'), 3
('UHT-milk', 'bathroom cleaner'), 2
('canned beer', 'bathroom cleaner'), 2
('bathroom cleaner', 'hamburger meat'), 3
('bathroom cleaner', 'UHT-milk'), 2
('bathroom cleaner', 'canned beer'), 2
('other vegetables', 'salt'), 36
('salt', 'other vegetables'), 36
('fish', 'cream cheese'), 2
('cream cheese', 'fish'), 2
('frozen meals', 'napkins'), 23
('napkins', 'frozen meals'), 23
('pork', 'vinegar'), 5
('frozen vegetables', 'vinegar'), 7
('vinegar', 'pork'), 5
('vinegar', 'frozen vegetables'), 7
('cake bar', 'newspapers'), 11
('newspapers', 'cake bar'), 11
('grapes', 'salty snack'), 16
('salty snack', 'grapes'), 16
('sliced cheese', 'artif. sweetener'), 2
('domestic eggs', 'artif. sweetener'), 2
('artif. sweetener', 'sliced cheese'), 2
('artif. sweetener', 'domestic eggs'), 2
('tropical fruit', 'ice cream'), 40
('soft cheese', 'spread cheese'), 2
('soft cheese', 'curd cheese'), 5
('soft cheese', 'pastry'), 27
('hard cheese', 'spread cheese'), 7
('hard cheese', 'curd cheese'), 4
('spread cheese', 'soft cheese'), 2
('spread cheese', 'hard cheese'), 7
('spread cheese', 'curd cheese'), 4
('spread cheese', 'frozen vegetables'), 5
('spread cheese', 'pastry'), 17
('spread cheese', 'hygiene articles'), 5
('curd cheese', 'soft cheese'), 5
('curd cheese', 'hard cheese'), 4
('curd cheese', 'spread cheese'), 4
('curd cheese', 'frozen vegetables'), 6
('curd cheese', 'pastry'), 5
('curd cheese', 'fruit/vegetable juice'), 7
('frozen vegetables', 'spread cheese'), 5
('frozen vegetables', 'curd cheese'), 6
('ice cream', 'tropical fruit'), 40
('pastry', 'soft cheese'), 27
('pastry', 'spread cheese'), 17
('pastry', 'curd cheese'), 5
('fruit/vegetable juice', 'curd cheese'), 7
('hygiene articles', 'spread cheese'), 5
('ham', 'shopping bags'), 38
('dessert', 'frozen meals'), 18
('dessert', 'popcorn'), 8
('frozen meals', 'dessert'), 18
('frozen meals', 'popcorn'), 5
('coffee', 'popcorn'), 3
('popcorn', 'dessert'), 8
('popcorn', 'frozen meals'), 5
('popcorn', 'coffee'), 3
('shopping bags', 'ham'), 38
('cream cheese', 'flour'), 10
('flour', 'cream cheese'), 10
('roll products', 'bottled water'), 14
('roll products', 'white wine'), 2
('roll products', 'dish cleaner'), 4
('margarine', 'canned beer'), 30
('bottled water', 'roll products'), 14
('bottled water', 'dish cleaner'), 15
('canned beer', 'margarine'), 30
('white wine', 'roll products'), 2
('white wine', 'dish cleaner'), 2
('dish cleaner', 'roll products'), 4
('dish cleaner', 'bottled water'), 15
('dish cleaner', 'white wine'), 2
('root vegetables', 'cling film/bags'), 16
('ice cream', 'cling film/bags'), 6
('cling film/bags', 'root vegetables'), 16
('cling film/bags', 'ice cream'), 6
('domestic eggs', 'salty snack'), 35
('white bread', 'white wine'), 5
('white wine', 'white bread'), 5
('salty snack', 'domestic eggs'), 35
('salty snack', 'newspapers'), 29
('newspapers', 'salty snack'), 29
('pork', 'long life bakery product'), 16
('long life bakery product', 'pork'), 16
('rolls/buns', 'liqueur'), 3
('soda', 'liqueur'), 1
('misc. beverages', 'liqueur'), 2
('liqueur', 'rolls/buns'), 3
('liqueur', 'soda'), 1
('liqueur', 'misc. beverages'), 2
('butter', 'shopping bags'), 49
('frozen fish', 'shopping bags'), 12
('shopping bags', 'butter'), 49
('shopping bags', 'frozen fish'), 12
('turkey', 'ready soups'), 1
('root vegetables', 'ready soups'), 4
('ready soups', 'turkey'), 1
('ready soups', 'root vegetables'), 4
('frankfurter', 'popcorn'), 3
('popcorn', 'frankfurter'), 3
('pickled vegetables', 'newspapers'), 22
('newspapers', 'pickled vegetables'), 22
('hamburger meat', 'sugar'), 19
('butter', 'chocolate'), 61
('rice', 'oil'), 9
('rice', 'mustard'), 3
('rice', 'salty snack'), 6
('rice', 'chocolate marshmallow'), 1
('rice', 'dish cleaner'), 2
('rice', 'dental care'), 1
('oil', 'rice'), 9
('oil', 'salty snack'), 16
('sugar', 'hamburger meat'), 19
('sugar', 'chocolate'), 24
('mustard', 'rice'), 3
('mustard', 'salty snack'), 6
('mustard', 'dental care'), 3
('salty snack', 'rice'), 6
('salty snack', 'oil'), 16
('salty snack', 'mustard'), 6
('salty snack', 'chocolate marshmallow'), 4
('salty snack', 'dish cleaner'), 4
('salty snack', 'dental care'), 7
('chocolate', 'butter'), 61
('chocolate', 'sugar'), 24
('chocolate marshmallow', 'rice'), 1
('chocolate marshmallow', 'salty snack'), 4
('chocolate marshmallow', 'dish cleaner'), 2
('chocolate marshmallow', 'dental care'), 2
('dish cleaner', 'rice'), 2
('dish cleaner', 'salty snack'), 4
('dish cleaner', 'chocolate marshmallow'), 2
('dish cleaner', 'dental care'), 4
('dental care', 'rice'), 1
('dental care', 'mustard'), 3
('dental care', 'salty snack'), 7
('dental care', 'chocolate marshmallow'), 2
('dental care', 'dish cleaner'), 4
('berries', 'soups'), 6
('beverages', 'soups'), 2
('soups', 'berries'), 6
('soups', 'beverages'), 2
('grapes', 'berries'), 26
('berries', 'grapes'), 26
('rolls/buns', 'instant coffee'), 18
('coffee', 'specialty chocolate'), 18
('instant coffee', 'rolls/buns'), 18
('salty snack', 'specialty chocolate'), 22
('specialty chocolate', 'coffee'), 18
('specialty chocolate', 'salty snack'), 22
('pastry', 'detergent'), 23
('detergent', 'pastry'), 23
('detergent', 'candles'), 6
('candles', 'detergent'), 6
('white bread', 'chewing gum'), 11
('chewing gum', 'white bread'), 11
('grapes', 'hard cheese'), 9
('hard cheese', 'grapes'), 9
('tropical fruit', 'salt'), 14
('tropical fruit', 'canned beer'), 30
('grapes', 'baking powder'), 11
('grapes', 'specialty chocolate'), 7
('butter', 'ice cream'), 19
('butter', 'salt'), 14
('butter', 'canned beer'), 19
('butter', 'potted plants'), 14
('dessert', 'pastry'), 53
('dessert', 'baking powder'), 6
('dessert', 'fruit/vegetable juice'), 59
('dessert', 'specialty chocolate'), 14
('ice cream', 'butter'), 19
('ice cream', 'salt'), 3
('ice cream', 'misc. beverages'), 9
('ice cream', 'potted plants'), 4
('pastry', 'dessert'), 53
('pastry', 'specialty chocolate'), 37
('salt', 'tropical fruit'), 14
('salt', 'butter'), 14
('salt', 'ice cream'), 3
('salt', 'misc. beverages'), 4
('salt', 'canned beer'), 5
('salt', 'potted plants'), 1
('baking powder', 'grapes'), 11
('baking powder', 'dessert'), 6
('baking powder', 'specialty chocolate'), 6
('bottled water', 'specialty chocolate'), 39
('misc. beverages', 'ice cream'), 9
('misc. beverages', 'salt'), 4
('misc. beverages', 'potted plants'), 6
('fruit/vegetable juice', 'dessert'), 59
('fruit/vegetable juice', 'specialty chocolate'), 26
('canned beer', 'tropical fruit'), 30
('canned beer', 'butter'), 19
('canned beer', 'salt'), 5
('canned beer', 'potted plants'), 5
('specialty chocolate', 'grapes'), 7
('specialty chocolate', 'dessert'), 14
('specialty chocolate', 'pastry'), 37
('specialty chocolate', 'baking powder'), 6
('specialty chocolate', 'bottled water'), 39
('specialty chocolate', 'fruit/vegetable juice'), 26
('potted plants', 'butter'), 14
('potted plants', 'ice cream'), 4
('potted plants', 'salt'), 1
('potted plants', 'misc. beverages'), 6
('potted plants', 'canned beer'), 5
('pork', 'chewing gum'), 11
('chewing gum', 'pork'), 11
('frozen meals', 'newspapers'), 25
('newspapers', 'frozen meals'), 25
('onions', 'dessert'), 14
('dessert', 'onions'), 14
('dessert', 'domestic eggs'), 39
('domestic eggs', 'dessert'), 39
('finished products', 'sliced cheese'), 1
('finished products', 'white bread'), 5
('finished products', 'fruit/vegetable juice'), 10
('sliced cheese', 'finished products'), 1
('white bread', 'finished products'), 5
('fruit/vegetable juice', 'finished products'), 10
('salt', 'dog food'), 4
('dog food', 'salt'), 4
('other vegetables', 'canned vegetables'), 46
('brown bread', 'canned vegetables'), 13
('brown bread', 'rum'), 3
('canned vegetables', 'other vegetables'), 46
('canned vegetables', 'brown bread'), 13
('canned vegetables', 'rum'), 1
('soda', 'rum'), 8
('rum', 'brown bread'), 3
('rum', 'canned vegetables'), 1
('rum', 'soda'), 8
('tropical fruit', 'cat food'), 47
('cat food', 'tropical fruit'), 47
('citrus fruit', 'specialty cheese'), 14
('specialty cheese', 'citrus fruit'), 14
('canned fish', 'softener'), 1
('canned fish', 'flower (seeds)'), 1
('softener', 'canned fish'), 1
('softener', 'flower (seeds)'), 3
('flower (seeds)', 'canned fish'), 1
('flower (seeds)', 'softener'), 3
('canned beer', 'chocolate'), 30
('chocolate', 'canned beer'), 30
('packaged fruit/vegetables', 'zwieback'), 2
('yogurt', 'zwieback'), 14
('sliced cheese', 'zwieback'), 4
('white bread', 'zwieback'), 2
('zwieback', 'packaged fruit/vegetables'), 2
('zwieback', 'yogurt'), 14
('zwieback', 'sliced cheese'), 4
('zwieback', 'white bread'), 2
('UHT-milk', 'salt'), 8
('salt', 'UHT-milk'), 8
('salt', 'soda'), 16
('soda', 'salt'), 16
('liquor', 'red/blush wine'), 21
('red/blush wine', 'liquor'), 21
('sausage', 'soups'), 9
('sausage', 'canned fish'), 19
('berries', 'canned fish'), 7
('yogurt', 'soups'), 10
('domestic eggs', 'canned fish'), 17
('pastry', 'soups'), 10
('pastry', 'canned fish'), 22
('soups', 'sausage'), 9
('soups', 'yogurt'), 10
('soups', 'pastry'), 10
('canned fish', 'sausage'), 19
('canned fish', 'berries'), 7
('canned fish', 'domestic eggs'), 17
('canned fish', 'pastry'), 22
('frankfurter', 'cocoa drinks'), 2
('chicken', 'mustard'), 8
('chicken', 'cocoa drinks'), 1
('chicken', 'salty snack'), 21
('pork', 'cocoa drinks'), 3
('pork', 'salty snack'), 32
('tropical fruit', 'mayonnaise'), 16
('other vegetables', 'mayonnaise'), 35
('yogurt', 'cocoa drinks'), 3
('UHT-milk', 'mayonnaise'), 8
('UHT-milk', 'flour'), 6
('UHT-milk', 'chocolate'), 16
('UHT-milk', 'seasonal products'), 6
('mayonnaise', 'tropical fruit'), 16
('mayonnaise', 'other vegetables'), 35
('mayonnaise', 'UHT-milk'), 8
('mayonnaise', 'brown bread'), 11
('mayonnaise', 'flour'), 4
('mayonnaise', 'seasonal products'), 4
('brown bread', 'mayonnaise'), 11
('brown bread', 'flour'), 14
('brown bread', 'chocolate'), 38
('pastry', 'mustard'), 14
('pastry', 'cocoa drinks'), 3
('flour', 'UHT-milk'), 6
('flour', 'mayonnaise'), 4
('flour', 'brown bread'), 14
('flour', 'seasonal products'), 4
('mustard', 'chicken'), 8
('mustard', 'pastry'), 14
('mustard', 'cocoa drinks'), 2
('mustard', 'fruit/vegetable juice'), 17
('mustard', 'long life bakery product'), 12
('coffee', 'cocoa drinks'), 3
('cocoa drinks', 'frankfurter'), 2
('cocoa drinks', 'chicken'), 1
('cocoa drinks', 'pork'), 3
('cocoa drinks', 'yogurt'), 3
('cocoa drinks', 'pastry'), 3
('cocoa drinks', 'mustard'), 2
('cocoa drinks', 'coffee'), 3
('cocoa drinks', 'fruit/vegetable juice'), 3
('cocoa drinks', 'long life bakery product'), 2
('fruit/vegetable juice', 'mustard'), 17
('fruit/vegetable juice', 'cocoa drinks'), 3
('salty snack', 'chicken'), 21
('salty snack', 'pork'), 32
('long life bakery product', 'mustard'), 12
('long life bakery product', 'cocoa drinks'), 2
('chocolate', 'UHT-milk'), 16
('chocolate', 'brown bread'), 38
('chocolate', 'seasonal products'), 9
('seasonal products', 'UHT-milk'), 6
('seasonal products', 'mayonnaise'), 4
('seasonal products', 'flour'), 4
('seasonal products', 'chocolate'), 9
('soda', 'photo/film'), 11
('photo/film', 'soda'), 11
('processed cheese', 'bottled beer'), 16
('bottled beer', 'processed cheese'), 16
('frankfurter', 'detergent'), 20
('detergent', 'frankfurter'), 20
('domestic eggs', 'flower soil/fertilizer'), 1
('hygiene articles', 'flower soil/fertilizer'), 2
('flower soil/fertilizer', 'domestic eggs'), 1
('flower soil/fertilizer', 'hygiene articles'), 2
('packaged fruit/vegetables', 'waffles'), 5
('packaged fruit/vegetables', 'flower (seeds)'), 5
('dessert', 'flower (seeds)'), 8
('mayonnaise', 'shopping bags'), 17
('oil', 'waffles'), 16
('oil', 'flower (seeds)'), 5
('waffles', 'packaged fruit/vegetables'), 5
('waffles', 'oil'), 16
('waffles', 'flower (seeds)'), 2
('flower (seeds)', 'packaged fruit/vegetables'), 5
('flower (seeds)', 'dessert'), 8
('flower (seeds)', 'oil'), 5
('flower (seeds)', 'waffles'), 2
('shopping bags', 'mayonnaise'), 17
('frozen vegetables', 'long life bakery product'), 38
('long life bakery product', 'frozen vegetables'), 38
('domestic eggs', 'cocoa drinks'), 3
('white bread', 'baking powder'), 15
('white bread', 'cocoa drinks'), 4
('white bread', 'napkins'), 34
('baking powder', 'white bread'), 15
('baking powder', 'cocoa drinks'), 2
('cocoa drinks', 'domestic eggs'), 3
('cocoa drinks', 'white bread'), 4
('cocoa drinks', 'baking powder'), 2
('cocoa drinks', 'waffles'), 3
('cocoa drinks', 'napkins'), 1
('waffles', 'cocoa drinks'), 3
('waffles', 'napkins'), 33
('napkins', 'white bread'), 34
('napkins', 'cocoa drinks'), 1
('napkins', 'waffles'), 33
('pastry', 'cleaner'), 6
('vinegar', 'coffee'), 7
('vinegar', 'long life bakery product'), 4
('vinegar', 'detergent'), 6
('vinegar', 'cleaner'), 4
('oil', 'long life bakery product'), 13
('oil', 'cleaner'), 3
('coffee', 'vinegar'), 7
('coffee', 'cleaner'), 5
('long life bakery product', 'vinegar'), 4
('long life bakery product', 'oil'), 13
('long life bakery product', 'cleaner'), 3
